"treatment","shrub_cover","grass_cover","forb_cover","shrub_height","grass_height","predicted_state","SE","lower_CI","upper_CI"
"mine",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,0.0973890903798507,0.0729049987905383,-0.0455047072496044,0.240282888009306
"rx_fire_sec_growth",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,2.05835372040618,0.759511210451119,0.569711747921983,3.54699569289037
"rx_fire_young",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,4.3236380500938,1.05570234183169,2.25446146010369,6.3928146400839
"timber",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,2.26082524847369,0.631758308158594,1.02257896448285,3.49907153246453
