"treatment","shrub_cover","grass_cover","forb_cover","shrub_height","grass_height","predicted_state","SE","lower_CI","upper_CI"
"mine",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,0.097251490204828,0.0727969472107482,-0.0454305263282385,0.239933506737894
"rx_fire_sec_growth",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,2.05075067908698,0.756993504937567,0.567043409409353,3.53445794876461
"rx_fire_young",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,4.35688839959968,1.06571491842985,2.26808715947717,6.44568963972219
"timber",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,2.25433441519868,0.630588694687744,1.0183805736107,3.49028825678666
