"treatment","shrub_cover","grass_cover","forb_cover","shrub_height","grass_height","predicted_state","SE","lower_CI","upper_CI"
"mature_savanna",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,0.0485146124184105,0.0508782684303904,-0.0512067937051547,0.148236018541976
"mine",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,0.589780524763001,0.351436668168387,-0.0990353448470368,1.27859639437304
"timber",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,3.6129812656205,1.10388940618903,1.44935802949,5.77660450175099
"young_savanna",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,3.92155616544108,1.02480162490745,1.91294498062248,5.93016735025967
