"treatment","shrub_cover","grass_cover","forb_cover","shrub_height","grass_height","predicted_state","SE","lower_CI","upper_CI"
"mine",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,2.33119573802189,0.772122272291724,0.817836084330114,3.84455539171367
"rx_fire_sec_growth",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,0.788059028141914,0.366880906052232,0.06897245227954,1.50714560400429
"rx_fire_young",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,6.44752238121186,1.78944534144202,2.94020951198551,9.95483525043821
"timber",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,3.25134311758447,0.921167552145091,1.44585471538009,5.05683151978885
