"treatment","shrub_cover","grass_cover","forb_cover","shrub_height","grass_height","predicted_state","SE","lower_CI","upper_CI"
"mine",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,0.361244231716736,0.227309066358378,-0.0842815383456854,0.806770001779157
"rx_fire_sec_growth",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,2.57327151975631,1.38008775512591,-0.131700480290466,5.27824351980309
"rx_fire_young",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,0.783796464380083,0.363545950181632,0.0712464020240838,1.49634652673608
"timber",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,0.553216309709312,0.306531069717233,-0.0475845869364641,1.15401720635509
