"treatment","shrub_cover","grass_cover","forb_cover","shrub_height","grass_height","predicted_state","SE","lower_CI","upper_CI"
"mature_savanna",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,7.50527209538803,1.89702575350709,3.78710161851413,11.2234425722619
"mine",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,1.7487878211069,0.490148795792086,0.788096181354412,2.70947946085939
"timber",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,1.76530465847912,0.522388587137226,0.74142302769016,2.78918628926809
"young_savanna",33.8396407685881,12.1590277777778,11.1761826441103,6.72943279210668,3.58192889040889,3.20989875223768,0.720566527980367,1.79758835739616,4.6222091470792
